pokemon_id,name,location_area,location,region,generation
278,wingull,hoenn-route-129-area,hoenn-route-129,hoenn,3
278,wingull,hoenn-route-130-area,hoenn-route-130,hoenn,3
278,wingull,hoenn-route-131-area,hoenn-route-131,hoenn,3
278,wingull,hoenn-route-132-area,hoenn-route-132,hoenn,3
278,wingull,hoenn-route-133-area,hoenn-route-133,hoenn,3
278,wingull,hoenn-route-134-area,hoenn-route-134,hoenn,3
278,wingull,dewford-town-area,dewford-town,hoenn,3
278,wingull,pacifidlog-town-area,pacifidlog-town,hoenn,3
278,wingull,undella-bay-area,undella-bay,unova,3
278,wingull,unova-route-13-area,unova-route-13,unova,3
278,wingull,undella-town-area,undella-town,unova,3
278,wingull,alola-route-1-hauoli-outskirts,alola-route-1,alola,3
278,wingull,alola-route-7-area,alola-route-7,alola,3
278,wingull,akala-outskirts-area,akala-outskirts,alola,3
278,wingull,brooklet-hill-north,brooklet-hill,alola,3
278,wingull,brooklet-hill-south,brooklet-hill,alola,3
278,wingull,brooklet-hill-totems-den,brooklet-hill,alola,3
278,wingull,hano-beach-area,hano-beach,alola,3
278,wingull,hauoli-city-shopping-district,hauoli-city,alola,3
278,wingull,hauoli-city-beachfront,hauoli-city,alola,3
278,wingull,kalae-bay-area,kalae-bay,alola,3
278,wingull,melemele-sea-area,melemele-sea,alola,3
278,wingull,poke-pelago-poni-island-reached,poke-pelago,alola,3
278,wingull,poke-pelago-ulaula-island-reached,poke-pelago,alola,3
278,wingull,poke-pelago-elite-four-defeated,poke-pelago,alola,3
280,ralts,sinnoh-route-203-area,sinnoh-route-203,sinnoh,3
280,ralts,sinnoh-route-204-south-towards-jubilife-city,sinnoh-route-204,sinnoh,3
280,ralts,sinnoh-route-208-area,sinnoh-route-208,sinnoh,3
280,ralts,sinnoh-route-209-area,sinnoh-route-209,sinnoh,3
280,ralts,sinnoh-route-212-north-towards-hearthome-city,sinnoh-route-212,sinnoh,3
280,ralts,johto-route-34-area,johto-route-34,johto,3
280,ralts,hoenn-route-102-area,hoenn-route-102,hoenn,3
280,ralts,kalos-route-4-area,kalos-route-4,kalos,3
280,ralts,alola-route-6-north,alola-route-6,alola,3
283,surskit,lake-verity-before-galactic-intervention,lake-verity,sinnoh,3
283,surskit,lake-verity-after-galactic-intervention,lake-verity,sinnoh,3
283,surskit,sinnoh-route-229-area,sinnoh-route-229,sinnoh,3
283,surskit,hoenn-route-102-area,hoenn-route-102,hoenn,3
283,surskit,hoenn-route-111-area,hoenn-route-111,hoenn,3
283,surskit,hoenn-route-114-area,hoenn-route-114,hoenn,3
283,surskit,hoenn-route-117-area,hoenn-route-117,hoenn,3
283,surskit,hoenn-route-120-area,hoenn-route-120,hoenn,3
283,surskit,brooklet-hill-north,brooklet-hill,alola,3
283,surskit,brooklet-hill-south,brooklet-hill,alola,3
285,shroomish,petalburg-woods-area,petalburg-woods,hoenn,3
287,slakoth,eterna-forest-area,eterna-forest,sinnoh,3
287,slakoth,petalburg-woods-area,petalburg-woods,hoenn,3
290,nincada,eterna-forest-area,eterna-forest,sinnoh,3
290,nincada,hoenn-route-116-area,hoenn-route-116,hoenn,3
290,nincada,kalos-route-6-area,kalos-route-6,kalos,3
293,whismur,johto-route-30-area,johto-route-30,johto,3
293,whismur,johto-route-31-area,johto-route-31,johto,3
293,whismur,johto-route-32-area,johto-route-32,johto,3
293,whismur,ruins-of-alph-outside,ruins-of-alph,johto,3
293,whismur,johto-route-34-area,johto-route-34,johto,3
293,whismur,johto-route-35-area,johto-route-35,johto,3
293,whismur,johto-route-42-area,johto-route-42,johto,3
293,whismur,johto-route-43-area,johto-route-43,johto,3
293,whismur,johto-route-44-area,johto-route-44,johto,3
293,whismur,johto-route-45-area,johto-route-45,johto,3
293,whismur,johto-route-47-area,johto-route-47,johto,3
293,whismur,mt-silver-outside,mt-silver,johto,3
293,whismur,kanto-route-26-area,kanto-route-26,kanto,3
293,whismur,kanto-route-27-area,kanto-route-27,kanto,3
293,whismur,kanto-route-28-area,kanto-route-28,kanto,3
293,whismur,kanto-route-4-area,kanto-route-4,kanto,3
293,whismur,kanto-route-6-area,kanto-route-6,kanto,3
293,whismur,kanto-route-9-area,kanto-route-9,kanto,3
293,whismur,kanto-route-10-area,kanto-route-10,kanto,3
293,whismur,kanto-route-13-area,kanto-route-13,kanto,3
293,whismur,kanto-sea-route-21-area,kanto-sea-route-21,kanto,3
293,whismur,kanto-route-22-area,kanto-route-22,kanto,3
293,whismur,kanto-route-24-area,kanto-route-24,kanto,3
293,whismur,kanto-route-25-area,kanto-route-25,kanto,3
293,whismur,rusturf-tunnel-area,rusturf-tunnel,hoenn,3
293,whismur,hoenn-victory-road-1f,hoenn-victory-road,hoenn,3
293,whismur,hoenn-route-116-area,hoenn-route-116,hoenn,3
293,whismur,desert-underpass-area,desert-underpass,hoenn,3
293,whismur,connecting-cave-area,connecting-cave,kalos,3
296,makuhita,sinnoh-route-225-area,sinnoh-route-225,sinnoh,3
296,makuhita,union-cave-1f,union-cave,johto,3
296,makuhita,union-cave-b1f,union-cave,johto,3
296,makuhita,union-cave-b2f,union-cave,johto,3
296,makuhita,slowpoke-well-1f,slowpoke-well,johto,3
296,makuhita,slowpoke-well-b1f,slowpoke-well,johto,3
296,makuhita,whirl-islands-1f,whirl-islands,johto,3
296,makuhita,whirl-islands-b1f,whirl-islands,johto,3
296,makuhita,whirl-islands-b2f,whirl-islands,johto,3
296,makuhita,whirl-islands-b3f,whirl-islands,johto,3
296,makuhita,mt-mortar-1f,mt-mortar,johto,3
296,makuhita,mt-mortar-lower-cave,mt-mortar,johto,3
296,makuhita,mt-mortar-upper-cave,mt-mortar,johto,3
296,makuhita,mt-mortar-b1f,mt-mortar,johto,3
296,makuhita,ice-path-1f,ice-path,johto,3
296,makuhita,ice-path-b1f,ice-path,johto,3
296,makuhita,ice-path-b2f,ice-path,johto,3
296,makuhita,ice-path-b3f,ice-path,johto,3
296,makuhita,dark-cave-violet-city-entrance,dark-cave,johto,3
296,makuhita,dark-cave-blackthorn-city-entrance,dark-cave,johto,3
296,makuhita,seafoam-islands-1f,seafoam-islands,kanto,3
296,makuhita,seafoam-islands-b1f,seafoam-islands,kanto,3
296,makuhita,seafoam-islands-b2f,seafoam-islands,kanto,3
296,makuhita,seafoam-islands-b3f,seafoam-islands,kanto,3
296,makuhita,seafoam-islands-b4f,seafoam-islands,kanto,3
296,makuhita,mt-silver-2f,mt-silver,johto,3
296,makuhita,mt-silver-1f-top,mt-silver,johto,3
296,makuhita,mt-silver-4f,mt-silver,johto,3
296,makuhita,johto-route-47-inside-cave,johto-route-47,johto,3
296,makuhita,mt-silver-1f,mt-silver,johto,3
296,makuhita,mt-silver-mountainside,mt-silver,johto,3
296,makuhita,mt-silver-3f,mt-silver,johto,3
296,makuhita,mt-silver-top,mt-silver,johto,3
296,makuhita,mt-moon-1f,mt-moon,kanto,3
296,makuhita,mt-moon-2f,mt-moon,kanto,3
296,makuhita,rock-tunnel-1f,rock-tunnel,kanto,3
296,makuhita,rock-tunnel-b1f,rock-tunnel,kanto,3
296,makuhita,kanto-victory-road-1-1f,kanto-victory-road-1,kanto,3
296,makuhita,tohjo-falls-area,tohjo-falls,johto,3
296,makuhita,digletts-cave-area,digletts-cave,kanto,3
296,makuhita,kanto-victory-road-1-2f,kanto-victory-road-1,kanto,3
296,makuhita,kanto-victory-road-1-3f,kanto-victory-road-1,kanto,3
296,makuhita,cerulean-cave-1f,cerulean-cave,kanto,3
296,makuhita,cerulean-cave-2f,cerulean-cave,kanto,3
296,makuhita,cerulean-cave-b1f,cerulean-cave,kanto,3
296,makuhita,granite-cave-1f,granite-cave,hoenn,3
296,makuhita,granite-cave-b1f,granite-cave,hoenn,3
296,makuhita,granite-cave-1fsmall-room,granite-cave,hoenn,3
296,makuhita,hoenn-victory-road-1f,hoenn-victory-road,hoenn,3
296,makuhita,alola-route-2-north,alola-route-2,alola,3
296,makuhita,alola-route-2-south,alola-route-2,alola,3
298,azurill,great-marsh-area-1,great-marsh,sinnoh,3
298,azurill,great-marsh-area-2,great-marsh,sinnoh,3
298,azurill,great-marsh-area-3,great-marsh,sinnoh,3
298,azurill,great-marsh-area-4,great-marsh,sinnoh,3
298,azurill,great-marsh-area-5,great-marsh,sinnoh,3
298,azurill,great-marsh-area-6,great-marsh,sinnoh,3
298,azurill,floccesy-ranch-outer,floccesy-ranch,unova,3
298,azurill,floccesy-ranch-inner,floccesy-ranch,unova,3
298,azurill,unova-route-20-area,unova-route-20,unova,3
298,azurill,kalos-route-3-area,kalos-route-3,kalos,3
298,azurill,kalos-route-22-area,kalos-route-22,kalos,3
299,nosepass,mt-coronet-1f-route-207,mt-coronet,sinnoh,3
299,nosepass,mt-coronet-2f,mt-coronet,sinnoh,3
299,nosepass,mt-coronet-3f,mt-coronet,sinnoh,3
299,nosepass,mt-coronet-exterior-snowfall,mt-coronet,sinnoh,3
299,nosepass,mt-coronet-exterior-blizzard,mt-coronet,sinnoh,3
299,nosepass,mt-coronet-4f,mt-coronet,sinnoh,3
299,nosepass,mt-coronet-4f-small-room,mt-coronet,sinnoh,3
299,nosepass,mt-coronet-5f,mt-coronet,sinnoh,3
299,nosepass,mt-coronet-6f,mt-coronet,sinnoh,3
299,nosepass,mt-coronet-1f-from-exterior,mt-coronet,sinnoh,3
299,nosepass,mt-coronet-1f-route-216,mt-coronet,sinnoh,3
299,nosepass,mt-coronet-1f-route-211,mt-coronet,sinnoh,3
299,nosepass,mt-coronet-b1f,mt-coronet,sinnoh,3
299,nosepass,sinnoh-route-206-area,sinnoh-route-206,sinnoh,3
299,nosepass,granite-cave-b2f,granite-cave,hoenn,3
299,nosepass,chargestone-cave-1f,chargestone-cave,unova,3
299,nosepass,chargestone-cave-b1f,chargestone-cave,unova,3
299,nosepass,chargestone-cave-b2f,chargestone-cave,unova,3
299,nosepass,clay-tunnel-area,clay-tunnel,unova,3
299,nosepass,underground-ruins-area,underground-ruins,unova,3
299,nosepass,rocky-mountain-room-area,rocky-mountain-room,unova,3
299,nosepass,glacier-room-area,glacier-room,unova,3
299,nosepass,iron-room-area,iron-room,unova,3
299,nosepass,akala-outskirts-area,akala-outskirts,alola,3
300,skitty,sinnoh-route-222-area,sinnoh-route-222,sinnoh,3
300,skitty,hoenn-route-116-area,hoenn-route-116,hoenn,3
300,skitty,castelia-city-area,castelia-city,unova,3
300,skitty,kalos-route-4-area,kalos-route-4,kalos,3
253,grovyle,alola-route-5-area,alola-route-5,alola,3
256,combusken,alola-route-8-main,alola-route-8,alola,3
259,marshtomp,brooklet-hill-main,brooklet-hill,alola,3
262,mightyena,sinnoh-route-214-area,sinnoh-route-214,sinnoh,3
262,mightyena,sinnoh-route-215-area,sinnoh-route-215,sinnoh,3
262,mightyena,hoenn-route-120-area,hoenn-route-120,hoenn,3
262,mightyena,hoenn-route-121-area,hoenn-route-121,hoenn,3
262,mightyena,hoenn-route-123-area,hoenn-route-123,hoenn,3
262,mightyena,kalos-route-15-area,kalos-route-15,kalos,3
264,linoone,johto-route-30-area,johto-route-30,johto,3
264,linoone,johto-route-31-area,johto-route-31,johto,3
264,linoone,johto-route-32-area,johto-route-32,johto,3
264,linoone,ruins-of-alph-outside,ruins-of-alph,johto,3
264,linoone,johto-route-34-area,johto-route-34,johto,3
264,linoone,johto-route-35-area,johto-route-35,johto,3
264,linoone,johto-route-42-area,johto-route-42,johto,3
264,linoone,johto-route-43-area,johto-route-43,johto,3
264,linoone,johto-route-44-area,johto-route-44,johto,3
264,linoone,johto-route-45-area,johto-route-45,johto,3
264,linoone,johto-route-47-area,johto-route-47,johto,3
264,linoone,mt-silver-outside,mt-silver,johto,3
264,linoone,kanto-route-26-area,kanto-route-26,kanto,3
264,linoone,kanto-route-27-area,kanto-route-27,kanto,3
264,linoone,kanto-route-28-area,kanto-route-28,kanto,3
264,linoone,kanto-route-4-area,kanto-route-4,kanto,3
264,linoone,kanto-route-6-area,kanto-route-6,kanto,3
264,linoone,kanto-route-9-area,kanto-route-9,kanto,3
264,linoone,kanto-route-10-area,kanto-route-10,kanto,3
264,linoone,kanto-route-13-area,kanto-route-13,kanto,3
264,linoone,kanto-sea-route-21-area,kanto-sea-route-21,kanto,3
264,linoone,kanto-route-22-area,kanto-route-22,kanto,3
264,linoone,kanto-route-24-area,kanto-route-24,kanto,3
264,linoone,kanto-route-25-area,kanto-route-25,kanto,3
264,linoone,hoenn-route-118-area,hoenn-route-118,hoenn,3
264,linoone,hoenn-route-119-area,hoenn-route-119,hoenn,3
264,linoone,hoenn-route-120-area,hoenn-route-120,hoenn,3
264,linoone,hoenn-route-121-area,hoenn-route-121,hoenn,3
264,linoone,hoenn-route-123-area,hoenn-route-123,hoenn,3
266,silcoon,eterna-forest-area,eterna-forest,sinnoh,3
266,silcoon,sinnoh-route-205-east-towards-eterna-city,sinnoh-route-205,sinnoh,3
266,silcoon,petalburg-woods-area,petalburg-woods,hoenn,3
267,beautifly,eterna-forest-area,eterna-forest,sinnoh,3
267,beautifly,sinnoh-route-205-east-towards-eterna-city,sinnoh-route-205,sinnoh,3
267,beautifly,sinnoh-route-224-area,sinnoh-route-224,sinnoh,3
267,beautifly,sinnoh-route-229-area,sinnoh-route-229,sinnoh,3
267,beautifly,sinnoh-sea-route-230-area,sinnoh-sea-route-230,sinnoh,3
268,cascoon,eterna-forest-area,eterna-forest,sinnoh,3
268,cascoon,sinnoh-route-205-east-towards-eterna-city,sinnoh-route-205,sinnoh,3
268,cascoon,petalburg-woods-area,petalburg-woods,hoenn,3
269,dustox,eterna-forest-area,eterna-forest,sinnoh,3
269,dustox,sinnoh-route-205-east-towards-eterna-city,sinnoh-route-205,sinnoh,3
269,dustox,sinnoh-route-224-area,sinnoh-route-224,sinnoh,3
269,dustox,sinnoh-route-229-area,sinnoh-route-229,sinnoh,3
269,dustox,sinnoh-sea-route-230-area,sinnoh-sea-route-230,sinnoh,3
271,lombre,sinnoh-route-212-east-towards-pastoria-city,sinnoh-route-212,sinnoh,3
271,lombre,sinnoh-route-229-area,sinnoh-route-229,sinnoh,3
271,lombre,hoenn-route-114-area,hoenn-route-114,hoenn,3
271,lombre,couriway-town-area,couriway-town,kalos,3
271,lombre,kalos-route-15-area,kalos-route-15,kalos,3
271,lombre,kalos-route-16-area,kalos-route-16,kalos,3
271,lombre,kalos-route-21-area,kalos-route-21,kalos,3
271,lombre,pokemon-village-area,pokemon-village,kalos,3
271,lombre,kalos-victory-road-unknown-area-327,kalos-victory-road,kalos,3
271,lombre,ultra-space-wilds-waterfall,ultra-space-wilds,alola,3
274,nuzleaf,sinnoh-route-210-south-towards-solaceon-town,sinnoh-route-210,sinnoh,3
274,nuzleaf,sinnoh-route-229-area,sinnoh-route-229,sinnoh,3
274,nuzleaf,hoenn-route-114-area,hoenn-route-114,hoenn,3
274,nuzleaf,nature-sanctuary-area,nature-sanctuary,unova,3
274,nuzleaf,ultra-space-wilds-crag,ultra-space-wilds,alola,3
275,shiftry,nature-sanctuary-area,nature-sanctuary,unova,3
277,swellow,sinnoh-route-213-area,sinnoh-route-213,sinnoh,3
277,swellow,hoenn-route-115-area,hoenn-route-115,hoenn,3
277,swellow,giant-chasm-outside,giant-chasm,unova,3
277,swellow,unova-route-13-area,unova-route-13,unova,3
277,swellow,ultra-space-wilds-cliff,ultra-space-wilds,alola,3
279,pelipper,canalave-city-area,canalave-city,sinnoh,3
279,pelipper,pastoria-city-area,pastoria-city,sinnoh,3
279,pelipper,sunyshore-city-area,sunyshore-city,sinnoh,3
279,pelipper,sinnoh-pokemon-league-area,sinnoh-pokemon-league,sinnoh,3
279,pelipper,valley-windworks-area,valley-windworks,sinnoh,3
279,pelipper,fuego-ironworks-area,fuego-ironworks,sinnoh,3
279,pelipper,iron-island-area,iron-island,sinnoh,3
279,pelipper,sinnoh-route-205-south-towards-floaroma-town,sinnoh-route-205,sinnoh,3
279,pelipper,sinnoh-route-213-area,sinnoh-route-213,sinnoh,3
279,pelipper,sinnoh-route-218-area,sinnoh-route-218,sinnoh,3
279,pelipper,sinnoh-route-219-area,sinnoh-route-219,sinnoh,3
279,pelipper,sinnoh-route-221-area,sinnoh-route-221,sinnoh,3
279,pelipper,sinnoh-route-222-area,sinnoh-route-222,sinnoh,3
279,pelipper,sinnoh-route-224-area,sinnoh-route-224,sinnoh,3
279,pelipper,sinnoh-route-229-area,sinnoh-route-229,sinnoh,3
279,pelipper,sinnoh-sea-route-220-area,sinnoh-sea-route-220,sinnoh,3
279,pelipper,sinnoh-sea-route-223-area,sinnoh-sea-route-223,sinnoh,3
279,pelipper,sinnoh-sea-route-226-area,sinnoh-sea-route-226,sinnoh,3
279,pelipper,sinnoh-sea-route-230-area,sinnoh-sea-route-230,sinnoh,3
279,pelipper,slateport-city-area,slateport-city,hoenn,3
279,pelipper,lilycove-city-area,lilycove-city,hoenn,3
279,pelipper,mossdeep-city-area,mossdeep-city,hoenn,3
279,pelipper,ever-grande-city-area,ever-grande-city,hoenn,3
279,pelipper,hoenn-route-103-area,hoenn-route-103,hoenn,3
279,pelipper,hoenn-route-104-area,hoenn-route-104,hoenn,3
279,pelipper,hoenn-route-105-area,hoenn-route-105,hoenn,3
279,pelipper,hoenn-route-106-area,hoenn-route-106,hoenn,3
279,pelipper,hoenn-route-107-area,hoenn-route-107,hoenn,3
279,pelipper,hoenn-route-108-area,hoenn-route-108,hoenn,3
279,pelipper,hoenn-route-109-area,hoenn-route-109,hoenn,3
279,pelipper,hoenn-route-110-area,hoenn-route-110,hoenn,3
279,pelipper,hoenn-route-115-area,hoenn-route-115,hoenn,3
279,pelipper,hoenn-route-118-area,hoenn-route-118,hoenn,3
279,pelipper,hoenn-route-119-area,hoenn-route-119,hoenn,3
279,pelipper,hoenn-route-121-area,hoenn-route-121,hoenn,3
279,pelipper,hoenn-route-122-area,hoenn-route-122,hoenn,3
279,pelipper,hoenn-route-123-area,hoenn-route-123,hoenn,3
279,pelipper,hoenn-route-124-area,hoenn-route-124,hoenn,3
279,pelipper,hoenn-route-125-area,hoenn-route-125,hoenn,3
279,pelipper,hoenn-route-126-area,hoenn-route-126,hoenn,3
279,pelipper,hoenn-route-127-area,hoenn-route-127,hoenn,3
279,pelipper,hoenn-route-128-area,hoenn-route-128,hoenn,3
279,pelipper,hoenn-route-129-area,hoenn-route-129,hoenn,3
279,pelipper,hoenn-route-130-area,hoenn-route-130,hoenn,3
279,pelipper,hoenn-route-131-area,hoenn-route-131,hoenn,3
279,pelipper,hoenn-route-132-area,hoenn-route-132,hoenn,3
279,pelipper,hoenn-route-133-area,hoenn-route-133,hoenn,3
279,pelipper,hoenn-route-134-area,hoenn-route-134,hoenn,3
279,pelipper,dewford-town-area,dewford-town,hoenn,3
279,pelipper,pacifidlog-town-area,pacifidlog-town,hoenn,3
279,pelipper,giant-chasm-outside,giant-chasm,unova,3
279,pelipper,undella-bay-area,undella-bay,unova,3
279,pelipper,unova-route-13-area,unova-route-13,unova,3
279,pelipper,undella-town-area,undella-town,unova,3
279,pelipper,unova-route-22-area,unova-route-22,unova,3
279,pelipper,alola-route-14-area,alola-route-14,alola,3
279,pelipper,alola-route-15-main,alola-route-15,alola,3
279,pelipper,alola-route-16-main,alola-route-16,alola,3
279,pelipper,alola-route-16-east,alola-route-16,alola,3
279,pelipper,alola-route-16-west,alola-route-16,alola,3
279,pelipper,ancient-poni-path-area,ancient-poni-path,alola,3
279,pelipper,exeggutor-island-area,exeggutor-island,alola,3
279,pelipper,poni-breaker-coast-area,poni-breaker-coast,alola,3
279,pelipper,poni-gauntlet-area,poni-gauntlet,alola,3
279,pelipper,poni-plains-east,poni-plains,alola,3
279,pelipper,poni-wilds-area,poni-wilds,alola,3
279,pelipper,secluded-shore-area,secluded-shore,alola,3
279,pelipper,tapu-village-area,tapu-village,alola,3
281,kirlia,sinnoh-route-203-area,sinnoh-route-203,sinnoh,3
281,kirlia,sinnoh-route-204-south-towards-jubilife-city,sinnoh-route-204,sinnoh,3
281,kirlia,sinnoh-route-209-area,sinnoh-route-209,sinnoh,3
281,kirlia,sinnoh-route-212-north-towards-hearthome-city,sinnoh-route-212,sinnoh,3
284,masquerain,sinnoh-route-229-area,sinnoh-route-229,sinnoh,3
284,masquerain,kalos-route-3-area,kalos-route-3,kalos,3
284,masquerain,malie-garden-area,malie-garden,alola,3
288,vigoroth,pinwheel-forest-inside,pinwheel-forest,unova,3
288,vigoroth,alola-route-11-area,alola-route-11,alola,3
289,slaking,pinwheel-forest-inside,pinwheel-forest,unova,3
294,loudred,mt-coronet-exterior-snowfall,mt-coronet,sinnoh,3
294,loudred,mt-coronet-exterior-blizzard,mt-coronet,sinnoh,3
294,loudred,hoenn-victory-road-1f,hoenn-victory-road,hoenn,3
294,loudred,desert-underpass-area,desert-underpass,hoenn,3
297,hariyama,hoenn-victory-road-1f,hoenn-victory-road,hoenn,3
297,hariyama,hoenn-victory-road-b1f,hoenn-victory-road,hoenn,3
297,hariyama,kalos-route-11-area,kalos-route-11,kalos,3
297,hariyama,poni-plains-center,poni-plains,alola,3
297,hariyama,poni-plains-north,poni-plains,alola,3
302,sableye,iron-island-b1f-left,iron-island,sinnoh,3
302,sableye,iron-island-b1f-right,iron-island,sinnoh,3
302,sableye,iron-island-b2f-right,iron-island,sinnoh,3
302,sableye,iron-island-b2f-left,iron-island,sinnoh,3
302,sableye,iron-island-b3f,iron-island,sinnoh,3
302,sableye,kanto-route-9-area,kanto-route-9,kanto,3
302,sableye,granite-cave-b1f,granite-cave,hoenn,3
302,sableye,granite-cave-b2f,granite-cave,hoenn,3
302,sableye,cave-of-origin-1f,cave-of-origin,hoenn,3
302,sableye,cave-of-origin-b1f,cave-of-origin,hoenn,3
302,sableye,cave-of-origin-b2f,cave-of-origin,hoenn,3
302,sableye,cave-of-origin-b3f,cave-of-origin,hoenn,3
302,sableye,hoenn-victory-road-b2f,hoenn-victory-road,hoenn,3
302,sableye,sky-pillar-1f,sky-pillar,hoenn,3
302,sableye,sky-pillar-3f,sky-pillar,hoenn,3
302,sableye,sky-pillar-5f,sky-pillar,hoenn,3
302,sableye,challengers-cave-1f,challengers-cave,unova,3
302,sableye,challengers-cave-b1f,challengers-cave,unova,3
302,sableye,challengers-cave-b2f,challengers-cave,unova,3
302,sableye,reflection-cave-unknown-area-305,reflection-cave,kalos,3
302,sableye,reflection-cave-unknown-area-306,reflection-cave,kalos,3
302,sableye,reflection-cave-unknown-area-307,reflection-cave,kalos,3
302,sableye,reflection-cave-unknown-area-308,reflection-cave,kalos,3
302,sableye,ten-carat-hill-inside,ten-carat-hill,alola,3
302,sableye,vast-poni-canyon-inside,vast-poni-canyon,alola,3
302,sableye,vast-poni-canyon-northwest,vast-poni-canyon,alola,3
303,mawile,iron-island-b1f-left,iron-island,sinnoh,3
303,mawile,iron-island-b1f-right,iron-island,sinnoh,3
303,mawile,iron-island-b2f-right,iron-island,sinnoh,3
303,mawile,iron-island-b2f-left,iron-island,sinnoh,3
303,mawile,iron-island-b3f,iron-island,sinnoh,3
303,mawile,kanto-route-9-area,kanto-route-9,kanto,3
303,mawile,granite-cave-b1f,granite-cave,hoenn,3
303,mawile,granite-cave-b2f,granite-cave,hoenn,3
303,mawile,cave-of-origin-1f,cave-of-origin,hoenn,3
303,mawile,cave-of-origin-b1f,cave-of-origin,hoenn,3
303,mawile,cave-of-origin-b2f,cave-of-origin,hoenn,3
303,mawile,cave-of-origin-b3f,cave-of-origin,hoenn,3
303,mawile,hoenn-victory-road-b1f,hoenn-victory-road,hoenn,3
303,mawile,hoenn-victory-road-b2f,hoenn-victory-road,hoenn,3
303,mawile,sky-pillar-1f,sky-pillar,hoenn,3
303,mawile,sky-pillar-3f,sky-pillar,hoenn,3
303,mawile,sky-pillar-5f,sky-pillar,hoenn,3
303,mawile,challengers-cave-1f,challengers-cave,unova,3
303,mawile,challengers-cave-b1f,challengers-cave,unova,3
303,mawile,challengers-cave-b2f,challengers-cave,unova,3
303,mawile,glittering-cave-unknown-area-303,glittering-cave,kalos,3
303,mawile,ten-carat-hill-inside,ten-carat-hill,alola,3
304,aron,fuego-ironworks-area,fuego-ironworks,sinnoh,3
304,aron,granite-cave-b1f,granite-cave,hoenn,3
304,aron,granite-cave-b2f,granite-cave,hoenn,3
304,aron,granite-cave-1fsmall-room,granite-cave,hoenn,3
304,aron,hoenn-victory-road-1f,hoenn-victory-road,hoenn,3
304,aron,mistralton-cave-area,mistralton-cave,unova,3
304,aron,guidance-chamber-area,guidance-chamber,unova,3
307,meditite,mt-coronet-1f-route-207,mt-coronet,sinnoh,3
307,meditite,mt-coronet-1f-route-216,mt-coronet,sinnoh,3
307,meditite,mt-coronet-1f-route-211,mt-coronet,sinnoh,3
307,meditite,mt-coronet-b1f,mt-coronet,sinnoh,3
307,meditite,acuity-lakefront-area,acuity-lakefront,sinnoh,3
307,meditite,sinnoh-route-208-area,sinnoh-route-208,sinnoh,3
307,meditite,sinnoh-route-210-west-towards-celestic-town,sinnoh-route-210,sinnoh,3
307,meditite,sinnoh-route-211-west-towards-eterna-city,sinnoh-route-211,sinnoh,3
307,meditite,sinnoh-route-211-east-towards-celestic-town,sinnoh-route-211,sinnoh,3
307,meditite,sinnoh-route-216-area,sinnoh-route-216,sinnoh,3
307,meditite,sinnoh-route-217-area,sinnoh-route-217,sinnoh,3
307,meditite,sprout-tower-2f,sprout-tower,johto,3
307,meditite,sprout-tower-3f,sprout-tower,johto,3
307,meditite,burned-tower-1f,burned-tower,johto,3
307,meditite,burned-tower-b1f,burned-tower,johto,3
307,meditite,bell-tower-2f,bell-tower,johto,3
307,meditite,bell-tower-3f,bell-tower,johto,3
307,meditite,bell-tower-4f,bell-tower,johto,3
307,meditite,bell-tower-5f,bell-tower,johto,3
307,meditite,bell-tower-6f,bell-tower,johto,3
307,meditite,bell-tower-7f,bell-tower,johto,3
307,meditite,bell-tower-8f,bell-tower,johto,3
307,meditite,bell-tower-9f,bell-tower,johto,3
307,meditite,bell-tower-10f,bell-tower,johto,3
307,meditite,mt-pyre-outside,mt-pyre,hoenn,3
307,meditite,hoenn-victory-road-b1f,hoenn-victory-road,hoenn,3
307,meditite,connecting-cave-area,connecting-cave,kalos,3
309,electrike,valley-windworks-area,valley-windworks,sinnoh,3
309,electrike,hoenn-route-110-area,hoenn-route-110,hoenn,3
309,electrike,hoenn-route-118-area,hoenn-route-118,hoenn,3
309,electrike,kalos-route-10-area,kalos-route-10,kalos,3
309,electrike,poke-pelago-poni-island-reached,poke-pelago,alola,3
309,electrike,poke-pelago-elite-four-defeated,poke-pelago,alola,3
311,plusle,johto-route-29-area,johto-route-29,johto,3
311,plusle,johto-route-33-area,johto-route-33,johto,3
311,plusle,national-park-area,national-park,johto,3
311,plusle,johto-route-36-area,johto-route-36,johto,3
311,plusle,johto-route-37-area,johto-route-37,johto,3
311,plusle,johto-route-38-area,johto-route-38,johto,3
311,plusle,johto-route-39-area,johto-route-39,johto,3
311,plusle,johto-route-46-area,johto-route-46,johto,3
311,plusle,johto-route-48-area,johto-route-48,johto,3
311,plusle,kanto-route-1-area,kanto-route-1,kanto,3
311,plusle,kanto-route-2-south-towards-viridian-city,kanto-route-2,kanto,3
311,plusle,kanto-route-3-area,kanto-route-3,kanto,3
311,plusle,kanto-route-5-area,kanto-route-5,kanto,3
311,plusle,kanto-route-7-area,kanto-route-7,kanto,3
311,plusle,kanto-route-8-area,kanto-route-8,kanto,3
311,plusle,kanto-route-11-area,kanto-route-11,kanto,3
311,plusle,kanto-route-14-area,kanto-route-14,kanto,3
311,plusle,kanto-route-15-area,kanto-route-15,kanto,3
311,plusle,kanto-route-16-area,kanto-route-16,kanto,3
311,plusle,kanto-route-17-area,kanto-route-17,kanto,3
